,assetID,contentFeaturization.overallTone,contentFeaturization.visualContentDensity,contentFeaturization.orientation,contentFeaturization.visualAttentionSpread,contentFeaturization.peopleCategories,contentFeaturization.foregroundColors,contentFeaturization.backgroundColors,contentFeaturization.tags
501,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DM2550/MFB_DM2550_Black_Front.jpg,neutral,high,portrait,high,"['person', 'man', 'woman']","['dark_gray', 'black']","['white', 'off_white']","['leg', 'underwear', 'standing', 'posing', 'shorts', 'wearing', 'wear', 'stand', 'back', 'holding', 'swim']"
502,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DM2550/MFB_DM2550_LatteLift_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl']","['orange', 'brown', 'olive']","['white', 'off_white']","['leg', 'underwear', 'shorts', 'wearing', 'waist', 'wear', 'pants', 'back', 'tan']"
503,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DM2561/MFB_DM2561_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['brown', 'black']",['off_white'],"['underwear', 'shorts', 'workout', 'wearing', 'wear', 'sports_bra', 'pants', 'back', 'exercise', 'leggings']"
504,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DM2561/MFB_DM2561_ParisNude_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['underwear', 'skin', 'standing', 'posing', 'wearing', 'wear', 'stand', 'holding', 'waist', 'pants', 'tan', 'lingerie']"
505,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DM5004/MFB_DM5004_Black_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'black', 'khaki']",['white'],"['underwear', 'lingerie', 'swimsuit', 'corset', 'posing', 'wearing', 'wear', 'suit']"
506,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DM7685/MFB_DM7685_Almond_Front.jpg,neutral,low,portrait,low,"['person', 'woman']",['orange'],"['white', 'off_white']","['skin', 'posing', 'face', 'wearing', 'wear', 'shoulder']"
507,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DM7685/MFB_DM7685_Black_Front.jpg,neutral,low,portrait,high,"['person', 'woman']","['black', 'khaki']","['white', 'off_white']","['skin', 'posing', 'face', 'wearing', 'wear', 'shoulder']"
508,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMECBK/MFB_DMECBK_Black_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'black', 'khaki']","['orange', 'khaki', 'off_white']","['underwear', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
509,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMECBK/MFB_DMECBK_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['brown', 'khaki']","['gray', 'off_white']","['leg', 'underwear', 'skin', 'posing', 'lace', 'wearing', 'waist', 'wear', 'pants', 'lingerie']"
510,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMECBK/MFB_DMECBK_Sandshell_Front.jpg,neutral,high,portrait,low,"['person', 'woman']","['orange', 'pink']","['orange', 'brown', 'khaki']","['leg', 'underwear', 'skin', 'posing', 'lace', 'wearing', 'waist', 'wear', 'pants', 'tan', 'undergarment', 'lingerie']"
511,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMECBK/MFB_DMECBK_White_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'khaki']","['orange', 'khaki', 'off_white']","['leg', 'style', 'underwear', 'underpants', 'lace', 'wearing', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
512,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMLBKL/MFB_DMLBKL_Black_Front.jpg,warm,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'dark_gray', 'black']","['orange', 'white']","['style', 'underwear', 'lace', 'wearing', 'waist', 'wear', 'undergarment', 'lingerie']"
513,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMLBKL/MFB_DMLBKL_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['brown', 'khaki']","['white', 'off_white']","['stocking', 'leg', 'underwear', 'posing', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
514,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMLBKL/MFB_DMLBKL_SparrowBrownLeopardPrint_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_brown', 'black']","['orange', 'brown', 'white']","['leg', 'underwear', 'skin', 'posing', 'wearing', 'wear', 'leopard_print', 'tan', 'undergarment', 'lingerie', 'leopard']"
515,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMLBSL/MFB_DMLBSL_Black_Front.jpg,neutral,low,portrait,high,"['person', 'kid', 'woman']","['brown', 'black']",['white'],"['leg', 'underwear', 'standing', 'hip', 'posing', 'shorts', 'thigh', 'wearing', 'waist', 'wear', 'sports_bra', 'stand', 'exercise', 'holding', 'lingerie', 'athlete']"
516,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMLBSL/MFB_DMLBSL_EveningBlush_Front.jpg,warm,high,portrait,high,"['person', 'kid', 'woman']","['orange', 'khaki', 'dark_pink']","['orange', 'white', 'khaki']","['leg', 'underwear', 'skin', 'standing', 'underpants', 'posing', 'shorts', 'wearing', 'waist', 'wear', 'stand', 'pants', 'undergarment', 'lingerie']"
517,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMLBSL/MFB_DMLBSL_SparrowBrownLeopardPrint_Front.jpg,neutral,low,portrait,high,"['person', 'boy', 'kid']","['dark_brown', 'brown', 'khaki']",['white'],"['underwear', 'underpants', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
518,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMLSTG/MFB_DMLSTG_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['brown', 'black', 'khaki']","['brown', 'khaki']","['leg', 'underwear', 'skin', 'lace', 'wearing', 'wear', 'pants', 'tan', 'lingerie']"
519,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMLSTG/MFB_DMLSTG_EveningBlush_Front.jpg,warm,low,portrait,low,"['person', 'kid', 'woman']","['dark_pink', 'pink']","['orange', 'khaki']","['leg', 'style', 'underwear', 'skin', 'posing', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
520,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMLSTG/MFB_DMLSTG_Sandshell_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['brown', 'khaki', 'off_white']","['leg', 'underwear', 'skin', 'hip', 'thigh', 'lace', 'wearing', 'waist', 'wear', 'pants', 'tan', 'undergarment', 'lingerie']"
521,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS086/MFB_DMS086_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'black', 'khaki']","['white', 'off_white']","['swimsuit', 'posing', 'tank', 'dress', 'wearing', 'wear', 'tank_top', 'suit']"
522,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS086/MFB_DMS086_White_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'khaki', 'off_white']","['white', 'off_white']","['underwear', 'posing', 'tank', 'shirt', 'wearing', 'camisole', 'wear', 'tank_top', 'lingerie']"
523,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS088/MFB_DMS088_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'black']","['white', 'off_white']","['underwear', 'corset', 'wearing', 'suit', 'waist', 'wear', 'back', 'lingerie']"
524,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS090/MFB_DMS090_Black_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'dark_gray', 'black']","['orange', 'white', 'off_white']","['leg', 'pants', 'back', 'lingerie', 'leggings', 'posing', 'muscular', 'underwear', 'standing', 'hip', 'shorts', 'thigh', 'workout', 'wearing', 'waist', 'wear', 'stand', 'exercise', 'torso']"
525,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS090/MFB_DMS090_Transparent_Front.jpg,neutral,low,portrait,high,"['person', 'woman']","['orange', 'pink']","['gray', 'white', 'off_white']","['style', 'underwear', 'posing', 'wearing', 'wear', 'pants', 'tan', 'lingerie']"
526,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS091/MFB_DMS091_Black_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_gray', 'black', 'khaki']","['white', 'off_white']","['shorts', 'workout', 'wearing', 'wear', 'sports_bra', 'pants', 'back', 'exercise', 'leggings']"
527,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS091/MFB_DMS091_Transparent_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'dark_brown']",['white'],"['crop_top', 'underwear', 'posing', 'shorts', 'wear', 'sports_bra', 'pants', 'tan', 'lingerie', 'leggings']"
528,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS095/MFB_DMS095_BlackLace_Front.jpg,neutral,low,portrait,high,"['person', 'kid', 'girl']","['orange', 'black']","['white', 'off_white']","['leg', 'underwear', 'lace', 'wearing', 'skirt', 'wear', 'lingerie']"
529,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS095/MFB_DMS095_SandshellLace_Front.jpg,neutral,low,portrait,high,"['person', 'kid', 'woman']","['khaki', 'orange', 'brown', 'pink']","['brown', 'white', 'off_white']","['leg', 'style', 'underwear', 'shorts', 'dress', 'lace', 'wearing', 'wear', 'pants', 'tan', 'undergarment', 'lingerie']"
530,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS097/MFB_DMS097_WhiteLace_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['brown', 'white', 'off_white']",['white'],"['underwear', 'posing', 'dress', 'lace', 'wearing', 'camisole', 'wear', 'undergarment', 'lingerie']"
531,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS099/MFB_DMS099_Black_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'black', 'khaki']","['black', 'silver', 'off_white']","['underwear', 'lace', 'wearing', 'waist', 'wear', 'undergarment', 'lingerie']"
532,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_DMS099/MFB_DMS099_EveningBlush_Front.jpg,warm,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'brown', 'khaki']","['dark_pink', 'white', 'pink']","['style', 'underwear', 'lace', 'wearing', 'wear', 'pants', 'tan', 'undergarment', 'lingerie']"
533,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FL1456/MFB_FL1456_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['brown', 'dark_brown', 'black']","['white', 'off_white']","['style', 'underwear', 'lingerie', 'jacket', 'posing', 'dress', 'lace', 'wearing', 'blonde', 'dance', 'wear', 'coat', 'suit']"
534,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FL1456/MFB_FL1456_Buttercream_Front.jpg,neutral,low,portrait,high,"['person', 'woman']","['orange', 'brown', 'beige']","['white', 'off_white']","['underwear', 'corset', 'posing', 'dress', 'lace', 'wearing', 'camisole', 'wear', 'suit', 'tan', 'undergarment', 'lingerie']"
535,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FL1456/MFB_FL1456_ParisNude_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown']","['white', 'off_white']","['underwear', 'lingerie', 'standing', 'corset', 'posing', 'dress', 'lace', 'wearing', 'camisole', 'wear', 'stand', 'tan', 'undergarment', 'suit']"
536,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FL1456/MFB_FL1456_VintageCarRed_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_red', 'orange']",['white'],"['underwear', 'lingerie', 'swimsuit', 'posing', 'dress', 'lace', 'wearing', 'wear', 'swimwear', 'suit']"
537,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FL2018/MFB_FL2018_LatteLift_Front.jpg,neutral,low,portrait,low,"['person', 'woman']",['orange'],['white'],"['tank', 'wearing', 'wear', 'tan', 'tank_top']"
538,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FL3266/MFB_FL3266_LatteLift_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']",['white'],"['underwear', 'skin', 'swimsuit', 'posing', 'tank', 'wearing', 'camisole', 'wear', 'tan', 'tank_top', 'lingerie']"
539,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FL3266/MFB_FL3266_White_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'off_white']","['orange', 'white']","['sitting', 'underwear', 'posing', 'wearing', 'stomach', 'wear', 'abdomen', 'chair', 'lingerie']"
540,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FL6868/MFB_FL6868_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_gray', 'orange', 'dark_brown', 'black']","['white', 'off_white']","['hair', 'underwear', 'lingerie', 'corset', 'posing', 'dress', 'lace', 'wearing', 'waist', 'wear', 'undergarment', 'suit']"
541,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FL6868/MFB_FL6868_BodyBeige_Front.jpg,neutral,high,portrait,low,"['person', 'woman']","['orange', 'dark_brown']","['white', 'off_white']","['underwear', 'skin', 'corset', 'posing', 'strap', 'waist', 'wear', 'stomach', 'abdomen', 'bandage', 'tan', 'lingerie']"
542,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FLS104/MFB_FLS104_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'black']","['orange', 'white']","['underwear', 'corset', 'wearing', 'waist', 'wear', 'lingerie']"
543,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FLS104/MFB_FLS104_EveningBlush_Front.jpg,warm,low,portrait,high,"['person', 'man', 'woman']",['black'],"['orange', 'khaki', 'pink']","['underwear', 'corset', 'wearing', 'strap', 'waist', 'wear', 'bandage', 'back', 'lingerie']"
544,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FLS105/MFB_FLS105_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'dark_gray', 'black']",['white'],"['underwear', 'corset', 'posing', 'wearing', 'pants', 'waist', 'wear', 'sports_bra', 'lingerie']"
545,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FLS105/MFB_FLS105_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_pink', 'brown', 'pink']",['white'],"['underwear', 'corset', 'posing', 'dress', 'wearing', 'waist', 'wear', 'pants', 'tan', 'lingerie']"
546,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FLS106/MFB_FLS106_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'dark_gray', 'black']",['white'],"['underwear', 'standing', 'corset', 'posing', 'dress', 'wearing', 'waist', 'wear', 'stand', 'lingerie']"
547,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FLS106/MFB_FLS106_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'khaki']",['white'],"['underwear', 'corset', 'posing', 'wearing', 'waist', 'wear', 'lingerie']"
548,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FLS107/MFB_FLS107_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'black']",['white'],"['underwear', 'lingerie', 'corset', 'posing', 'wearing', 'waist', 'wear', 'back', 'suit']"
549,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_FLS107/MFB_FLS107_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'pink']",['white'],"['underwear', 'corset', 'wearing', 'strap', 'waist', 'wear', 'lingerie']"
550,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_SE6900/MFB_SE6900_Black_Front.jpg,neutral,low,portrait,high,"['person', 'woman']","['orange', 'khaki']",['white'],"['underwear', 'posing', 'wearing', 'wear', 'sports_bra', 'lingerie']"
551,https://www.maidenform.com/images/catalog/catalog/product/M/F/MFB_SE6900/MFB_SE6900_ParisNude_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['underwear', 'posing', 'wearing', 'wear', 'tan', 'lingerie']"
552,https://www.maidenform.com/images/swatches/HNS_07959/HNS_07959_White_Front.jpg,neutral,high,portrait,high,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['hair', 'underwear', 'posing', 'wearing', 'blonde', 'wear', 'sports_bra', 'lingerie']"
553,https://www.maidenform.com/images/swatches/HNS_09404/HNS_09404_SheerPalePinkwDeepMauve_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_brown', 'brown', 'khaki']",['white'],"['hair', 'underwear', 'posing', 'face', 'wearing', 'camisole', 'wear', 'lingerie']"
554,https://www.maidenform.com/images/swatches/HNS_09436/HNS_09436_Black_Front.jpg,neutral,low,portrait,high,"['person', 'woman']","['brown', 'khaki']",['white'],"['underwear', 'wearing', 'wear', 'sports_bra', 'lingerie']"
555,https://www.maidenform.com/images/swatches/HNS_DM0070/HNS_DM0070_Black_Front.jpg,neutral,low,portrait,high,"['person', 'woman']","['orange', 'dark_brown', 'pink']",['white'],"['underwear', 'swimsuit', 'posing', 'wearing', 'wear', 'sports_bra', 'lingerie']"
556,https://www.maidenform.com/images/swatches/HNS_DM2301/HNS_DM2301_Almond_Front.jpg,neutral,high,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']",['white'],"['underwear', 'skin', 'posing', 'wearing', 'wear', 'tan', 'lingerie']"
557,https://www.maidenform.com/images/swatches/HNS_DM2321/HNS_DM2321_PurpleRose_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'dark_brown']","['white', 'off_white']","['swimsuit', 'posing', 'wearing', 'wear', 'swimwear']"
558,https://www.maidenform.com/images/swatches/HNS_DM7543/HNS_DM7543_DenimJacketBlue_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_brown', 'brown', 'light_blue']","['white', 'off_white']","['hair', 'underwear', 'posing', 'wearing', 'wear', 'holding', 'lingerie']"
559,https://www.maidenform.com/images/swatches/HNS_DM7681/HNS_DM7681_Black_Front.jpg,neutral,low,portrait,high,"['person', 'woman']","['orange', 'brown', 'dark_brown']","['white', 'off_white']","['long_hair', 'hair', 'underwear', 'posing', 'face', 'wearing', 'wear', 'lingerie']"
560,https://www.maidenform.com/product-images/07112.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_brown', 'brown', 'khaki']","['white', 'off_white']","['hair', 'swimsuit', 'posing', 'wearing', 'wear', 'swimwear', 'lingerie']"
561,https://www.maidenform.com/product-images/07959.jpg,neutral,high,portrait,high,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['hair', 'underwear', 'posing', 'wearing', 'blonde', 'wear', 'sports_bra', 'lingerie']"
562,https://www.maidenform.com/product-images/09402.jpg,neutral,high,portrait,high,"['person', 'woman']","['orange', 'khaki']","['white', 'silver']","['sitting', 'underwear', 'skin', 'posing', 'wearing', 'wear', 'tan', 'lingerie']"
563,https://www.maidenform.com/product-images/09404.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_brown', 'brown', 'orange', 'khaki']","['orange', 'white']","['hair', 'underwear', 'posing', 'face', 'wearing', 'camisole', 'wear', 'lingerie']"
564,https://www.maidenform.com/product-images/09417.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'khaki', 'off_white']",['white'],"['underwear', 'skin', 'lingerie', 'swimsuit', 'posing', 'wearing', 'wear', 'swimwear', 'suit']"
565,https://www.maidenform.com/product-images/09428.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'dark_brown', 'khaki']","['white', 'off_white']","['underwear', 'silk', 'wearing', 'wear', 'camisole', 'satin', 'lingerie']"
566,https://www.maidenform.com/product-images/09436.jpg,neutral,high,portrait,low,"['person', 'woman']","['dark_brown', 'brown', 'black', 'khaki']","['white', 'off_white']","['underwear', 'posing', 'face', 'wearing', 'wear', 'sports_bra', 'lingerie']"
567,https://www.maidenform.com/product-images/09456.jpg,neutral,high,portrait,low,"['person', 'woman']","['orange', 'dark_brown', 'khaki']",['white'],"['underwear', 'posing', 'wearing', 'wear', 'camisole', 'sports_bra', 'tan', 'undergarment', 'lingerie']"
568,https://www.maidenform.com/product-images/12622.jpg,neutral,low,portrait,low,"['person', 'woman']",['black'],['white'],"['underwear', 'swimsuit', 'posing', 'dress', 'wearing', 'waist', 'wear', 'back', 'lingerie']"
569,https://www.maidenform.com/product-images/321405.jpg,neutral,low,portrait,low,['person'],"['gray', 'orange', 'cyan']","['white', 'off_white']","['leg', 'standing', 'boxer', 'shorts', 'workout', 'shirt', 'wearing', 'wear', 'muscular', 'stand', 'box', 'pants', 'holding', 'exercise', 'boxing', 'apparel']"
570,https://www.maidenform.com/product-images/40149.jpg,neutral,low,portrait,low,[],[],[],[]
571,https://www.maidenform.com/product-images/40159.jpg,neutral,high,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['gray', 'brown', 'white']","['sitting', 'underwear', 'skin', 'laying', 'posing', 'couch', 'bed', 'wear', 'chair', 'lingerie']"
572,https://www.maidenform.com/product-images/40760.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl']","['orange', 'khaki']","['white', 'off_white']","['leg', 'style', 'underwear', 'underpants', 'shorts', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
573,https://www.maidenform.com/product-images/40774.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'khaki', 'red']","['white', 'off_white']","['leg', 'boxer', 'pants', 'back', 'lingerie', 'leggings', 'posing', 'lace', 'underwear', 'skin', 'hip', 'shorts', 'thigh', 'wearing', 'waist', 'wear', 'satin', 'undergarment', 'style', 'silk']"
574,https://www.maidenform.com/product-images/40823.jpg,neutral,low,portrait,high,"['person', 'kid', 'woman']","['orange', 'khaki', 'pink']",['white'],"['leg', 'underwear', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
575,https://www.maidenform.com/product-images/40837.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_blue', 'orange', 'khaki']","['white', 'off_white']","['style', 'underwear', 'underpants', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
576,https://www.maidenform.com/product-images/40859.jpg,neutral,low,portrait,high,"['person', 'woman']","['orange', 'dark_gray']",['white'],"['underwear', 'posing', 'wearing', 'wear', 'waist', 'sports_bra', 'lingerie']"
577,https://www.maidenform.com/product-images/dm0002.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'dark_gray', 'khaki']","['white', 'off_white']","['leg', 'underwear', 'skin', 'shorts', 'thigh', 'workout', 'wearing', 'waist', 'wear', 'leggings', 'sports_bra', 'pants', 'back', 'tan', 'exercise', 'lingerie', 'apparel']"
578,https://www.maidenform.com/product-images/dm0035.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl']","['orange', 'brown']",['white'],"['leg', 'tan', 'underwear', 'standing', 'shorts', 'wearing', 'wear', 'stand', 'pants', 'holding', 'leggings']"
579,https://www.maidenform.com/product-images/dm0038.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'brown', 'black']",['white'],"['hair', 'underwear', 'lingerie', 'swimsuit', 'posing', 'tank', 'dress', 'wearing', 'camisole', 'wear', 'swimwear', 'tank_top', 'suit']"
580,https://www.maidenform.com/product-images/dm0049.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'pink', 'dark_brown']",['white'],"['leg', 'underwear', 'skin', 'posing', 'lace', 'wearing', 'wear', 'suit', 'tan', 'undergarment', 'lingerie']"
581,https://www.maidenform.com/product-images/dm0051.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'brown']","['orange', 'white', 'off_white']","['leg', 'underwear', 'skin', 'posing', 'lace', 'wearing', 'waist', 'wear', 'stand', 'pants', 'tan', 'undergarment', 'lingerie']"
582,https://www.maidenform.com/product-images/dm0066.jpg,neutral,low,portrait,low,"['person', 'woman']","['gray', 'orange', 'khaki']","['white', 'off_white']","['underwear', 'lingerie', 'swimsuit', 'jacket', 'posing', 'wearing', 'wear', 'swimwear', 'suit']"
583,https://www.maidenform.com/product-images/dm0070.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'dark_brown', 'brown', 'pink', 'black']","['white', 'off_white']","['underwear', 'swimsuit', 'posing', 'wearing', 'wear', 'sports_bra', 'lingerie']"
584,https://www.maidenform.com/product-images/dm1188.jpg,neutral,low,portrait,low,"['person', 'woman']",['orange'],"['white', 'off_white']","['underwear', 'posing', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
585,https://www.maidenform.com/product-images/dm1195.jpg,neutral,low,portrait,high,"['person', 'woman']","['orange', 'dark_brown', 'khaki']",['white'],"['underwear', 'lace', 'wearing', 'wear', 'camisole', 'undergarment', 'lingerie']"
586,https://www.maidenform.com/product-images/dm1196.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki', 'dark_brown']","['white', 'off_white']","['hair', 'underwear', 'posing', 'wearing', 'camisole', 'wear', 'undergarment', 'lingerie']"
587,https://www.maidenform.com/product-images/dm201c.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'black']","['white', 'off_white']","['underwear', 'wearing', 'wear', 'sports_bra', 'lingerie']"
588,https://www.maidenform.com/product-images/dm202c.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'dark_brown', 'black']","['white', 'off_white']","['underwear', 'posing', 'lace', 'wearing', 'wear', 'camisole', 'lingerie']"
589,https://www.maidenform.com/product-images/dm204c.jpg,neutral,low,portrait,high,"['person', 'kid', 'woman']","['orange', 'khaki', 'red']","['orange', 'brown', 'white', 'khaki']","['orange', 'underwear', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
590,https://www.maidenform.com/product-images/dm2300.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_brown', 'brown', 'khaki']",['white'],"['swimsuit', 'posing', 'wearing', 'wear', 'sports_bra', 'swimwear', 'swim', 'lingerie']"
591,https://www.maidenform.com/product-images/dm2301.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_brown', 'brown', 'orange', 'khaki']",['white'],"['style', 'underwear', 'tan', 'skin', 'posing', 'wearing', 'wear', 'sports_bra', 'suit', 'holding', 'lingerie']"
592,https://www.maidenform.com/product-images/dm2302.jpg,neutral,low,portrait,low,"['person', 'woman']","['brown', 'black', 'khaki', 'cyan']","['white', 'off_white']","['sitting', 'underwear', 'skin', 'lingerie', 'swimsuit', 'posing', 'wearing', 'bed', 'camisole', 'wear', 'sports_bra', 'tan', 'suit']"
593,https://www.maidenform.com/product-images/dm2303.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki', 'cyan']","['white', 'off_white']","['swimsuit', 'posing', 'face', 'wearing', 'wear', 'sports_bra']"
594,https://www.maidenform.com/product-images/dm2304.jpg,neutral,low,portrait,low,"['person', 'woman']","['brown', 'black', 'khaki']",['white'],"['posing', 'workout', 'wearing', 'wear', 'sports_bra', 'exercise']"
